Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,city,city_ascii,Latitude,Longitude,country,iso2,iso3,admin_name,capital,population,id
Mexico,Huamantla,168,Unhealthy,3,Good,7,Good,9,Good,168,Unhealthy,Huamantla,Huamantla,19.3133,-97.9228,Mexico,MX,MEX,Tlaxcala,minor,51996.0,1484180362.0
Italy,Iesolo,75,Moderate,1,Good,42,Good,2,Good,75,Moderate,Iesolo,Iesolo,45.5331,12.6448,Italy,IT,ITA,Veneto,,26558.0,1380134395.0
Brazil,Ipojuca,39,Good,0,Good,13,Good,4,Good,39,Good,Ipojuca,Ipojuca,-8.3989,-35.0639,Brazil,BR,BRA,Pernambuco,minor,97669.0,1076800536.0
Brazil,Itatiaia,56,Moderate,1,Good,10,Good,3,Good,56,Moderate,Itatiaia,Itatiaia,-22.4914,-44.5592,Brazil,BR,BRA,Rio de Janeiro,minor,30908.0,1076077667.0
Spain,Galapagar,59,Moderate,1,Good,19,Good,5,Good,59,Moderate,Galapagar,Galapagar,40.5764,-4.0019,Spain,ES,ESP,Madrid,,34834.0,1724218090.0
Portugal,Feira,32,Good,1,Good,32,Good,2,Good,20,Good,Feira,Feira,40.9254,-8.5428,Portugal,PT,PRT,Aveiro,minor,11040.0,1620337346.0
Germany,Langenfeld,35,Good,1,Good,26,Good,4,Good,35,Good,Langenfeld,Langenfeld,51.1167,6.95,Germany,DE,DEU,North Rhine-Westphalia,,59908.0,1276016003.0
France,Le Creusot,35,Good,1,Good,25,Good,1,Good,35,Good,Le Creusot,Le Creusot,46.8014,4.4411,France,FR,FRA,Bourgogne-Franche-Comté,,20536.0,1250722828.0
Italy,Leonforte,44,Good,1,Good,42,Good,0,Good,44,Good,Leonforte,Leonforte,37.65,14.4,Italy,IT,ITA,Sicilia,,12331.0,1380550337.0
China,Luancheng,185,Unhealthy,4,Good,185,Unhealthy,5,Good,154,Unhealthy,Luancheng,Luancheng,37.9003,114.6483,China,CN,CHN,Hebei,minor,84068.0,1156272160.0
India,Mandapam,58,Moderate,1,Good,33,Good,0,Good,58,Moderate,Mandapam,Mandapam,9.2822,79.1436,India,IN,IND,Tamil Nādu,,21572.0,1356241519.0
India,Mandapeta,153,Unhealthy,1,Good,52,Moderate,0,Good,153,Unhealthy,Mandapeta,Mandapeta,16.87,81.93,India,IN,IND,Andhra Pradesh,,56063.0,1356648879.0
South Sudan,Yirol,63,Moderate,1,Good,12,Good,0,Good,63,Moderate,Yirol,Yirol,6.5525,30.4981,South Sudan,SS,SSD,Lakes,,11650.0,1728880750.0
Netherlands,Zaanstad,38,Good,1,Good,28,Good,5,Good,38,Good,Zaanstad,Zaanstad,52.4333,4.8167,Netherlands,NL,NLD,Noord-Holland,,156901.0,1528395473.0
Netherlands,Zuidhorn,30,Good,1,Good,30,Good,3,Good,27,Good,Zuidhorn,Zuidhorn,53.2468,6.4077,Netherlands,NL,NLD,Groningen,minor,18917.0,1528073440.0
Mexico,Huixtla,98,Moderate,4,Good,9,Good,8,Good,98,Moderate,Huixtla,Huixtla,15.1386,-92.4647,Mexico,MX,MEX,Chiapas,minor,32109.0,1484012568.0
Yemen,Ibb,156,Unhealthy,1,Good,46,Good,0,Good,156,Unhealthy,Ibb,Ibb,13.9759,44.1709,Yemen,YE,YEM,Ibb,,234837.0,1887036494.0
Yemen,Ibb,156,Unhealthy,1,Good,46,Good,0,Good,156,Unhealthy,Ibb,Ibb,13.9667,44.1667,Yemen,YE,YEM,Ibb,admin,221472.0,1887321491.0
Peru,Ica,23,Good,0,Good,11,Good,1,Good,23,Good,Ica,Ica,-14.0667,-75.7333,Peru,PE,PER,Ica,admin,282407.0,1604607907.0
Sierra Leone,Freetown,27,Good,1,Good,22,Good,0,Good,27,Good,Freetown,Freetown,8.4833,-13.2331,Sierra Leone,SL,SLE,Western Area,primary,951000.0,1694085071.0
Zambia,Mazabuka,35,Good,1,Good,20,Good,0,Good,35,Good,Mazabuka,Mazabuka,-15.8467,27.7475,Zambia,ZM,ZMB,Southern,,71700.0,1894390715.0
South Africa,Krugersdorp,99,Moderate,13,Good,20,Good,9,Good,99,Moderate,Krugersdorp,Krugersdorp,-26.1,27.7667,South Africa,ZA,ZAF,Gauteng,,140643.0,1710772829.0
Italy,Adria,87,Moderate,1,Good,65,Moderate,0,Good,87,Moderate,Adria,Adria,45.05,12.05,Italy,IT,ITA,Veneto,,18643.0,1380910667.0
Brazil,Alta Floresta,21,Good,1,Good,13,Good,0,Good,21,Good,Alta Floresta,Alta Floresta,-9.8758,-56.0858,Brazil,BR,BRA,Mato Grosso,minor,58613.0,1076069666.0
Chile,Cabildo,97,Moderate,5,Good,1,Good,13,Good,97,Moderate,Cabildo,Cabildo,-32.4275,-71.0664,Chile,CL,CHL,Valparaíso,,19388.0,1152995057.0
Australia,Cairns,28,Good,0,Good,28,Good,0,Good,24,Good,Cairns,Cairns,-16.92,145.78,Australia,AU,AUS,Queensland,,146778.0,1036016939.0
Philippines,Carigara,61,Moderate,1,Good,23,Good,0,Good,61,Moderate,Carigara,Carigara,11.3,124.68,Philippines,PH,PHL,Leyte,,54656.0,1608370270.0
Italy,Conegliano,69,Moderate,1,Good,39,Good,2,Good,69,Moderate,Conegliano,Conegliano,45.8872,12.2969,Italy,IT,ITA,Veneto,,34292.0,1380962405.0
Italy,Corigliano Calabro,89,Moderate,1,Good,44,Good,1,Good,89,Moderate,Corigliano Calabro,Corigliano Calabro,39.6,16.5167,Italy,IT,ITA,Calabria,,40478.0,1380627594.0
Egypt,Damietta,71,Moderate,1,Good,38,Good,1,Good,71,Moderate,Damietta,Damietta,31.4167,31.8214,Egypt,EG,EGY,Dumyāţ,admin,206664.0,1818333966.0
India,Dandeli,31,Good,1,Good,27,Good,1,Good,31,Good,Dandeli,Dandeli,15.2667,74.6167,India,IN,IND,Karnātaka,,70342.0,1356782464.0
South Africa,De Aar,21,Good,1,Good,16,Good,1,Good,21,Good,De Aar,De Aar,-30.65,24.0167,South Africa,ZA,ZAF,Northern Cape,,23760.0,1710551900.0
Netherlands,Delft,54,Moderate,1,Good,35,Good,5,Good,54,Moderate,Delft,Delft,52.0117,4.3592,Netherlands,NL,NLD,Zuid-Holland,minor,109435.0,1528448452.0
India,Dharampuri,153,Unhealthy,0,Good,36,Good,0,Good,153,Unhealthy,Dharampuri,Dharampuri,22.1495,75.3444,India,IN,IND,Madhya Pradesh,,17472.0,1356493779.0
Belgium,Dinant,43,Good,1,Good,23,Good,5,Good,43,Good,Dinant,Dinant,50.26,4.9101,Belgium,BE,BEL,Wallonia,minor,13544.0,1056337712.0
Bulgaria,Elhovo,37,Good,1,Good,37,Good,1,Good,24,Good,Elhovo,Elhovo,42.172,26.5694,Bulgaria,BG,BGR,Yambol,,9299.0,1100602957.0
Pakistan,Nowshera,202,Very Unhealthy,3,Good,202,Very Unhealthy,2,Good,104,Unhealthy for Sensitive Groups,Nowshera,Nowshera,34.0153,71.9747,Pakistan,PK,PAK,Khyber Pakhtunkhwa,minor,118594.0,1586290729.0
Uzbekistan,Nurota,142,Unhealthy for Sensitive Groups,1,Good,40,Good,0,Good,142,Unhealthy for Sensitive Groups,Nurota,Nurota,40.565,65.685,Uzbekistan,UZ,UZB,Navoiy,,32300.0,1860266981.0
Germany,Oberkirch,31,Good,1,Good,28,Good,2,Good,31,Good,Oberkirch,Oberkirch,48.5333,8.0833,Germany,DE,DEU,Baden-Württemberg,,20237.0,1276739886.0
Serbia,Nova Pazova,71,Moderate,1,Good,33,Good,2,Good,71,Moderate,Nova Pazova,Nova Pazova,44.95,20.2167,Serbia,RS,SRB,,,17105.0,1688348841.0
Ukraine,Berdychiv,36,Good,1,Good,36,Good,1,Good,19,Good,Berdychiv,Berdychiv,49.9,28.5667,Ukraine,UA,UKR,Zhytomyrska Oblast,minor,73046.0,1804788404.0
India,Bodhan,112,Unhealthy for Sensitive Groups,1,Good,29,Good,0,Good,112,Unhealthy for Sensitive Groups,Bodhan,Bodhan,18.67,77.9,India,IN,IND,Andhra Pradesh,,77573.0,1356506985.0
Mexico,Compostela,56,Moderate,1,Good,11,Good,3,Good,56,Moderate,Compostela,Compostela,21.2389,-104.9,Mexico,MX,MEX,Nayarit,minor,17573.0,1484966833.0
Philippines,Bayugan,44,Good,1,Good,18,Good,0,Good,44,Good,Bayugan,Bayugan,8.71,125.75,Philippines,PH,PHL,Agusan del Sur,,109499.0,1608483872.0
Portugal,Arrentela,36,Good,1,Good,36,Good,4,Good,18,Good,Arrentela,Arrentela,38.6267,-9.1036,Portugal,PT,PRT,Setúbal,,28886.0,1620242378.0
Portugal,Aveiro,32,Good,1,Good,32,Good,2,Good,29,Good,Aveiro,Aveiro,40.6389,-8.6553,Portugal,PT,PRT,Aveiro,admin,78450.0,1620555869.0
Cameroon,Bafut,100,Unhealthy for Sensitive Groups,3,Good,12,Good,1,Good,100,Unhealthy for Sensitive Groups,Bafut,Bafut,6.0833,10.1,Cameroon,CM,CMR,North-West,,80305.0,1120828506.0
France,Carquefou,29,Good,1,Good,29,Good,3,Good,15,Good,Carquefou,Carquefou,47.2975,-1.4914,France,FR,FRA,Pays de la Loire,,20535.0,1250000265.0
Italy,Cerea,67,Moderate,2,Good,29,Good,10,Good,67,Moderate,Cerea,Cerea,45.1894,11.2166,Italy,IT,ITA,Veneto,,16801.0,1380206980.0
Italy,Cerro Maggiore,75,Moderate,1,Good,33,Good,6,Good,75,Moderate,Cerro Maggiore,Cerro Maggiore,45.6,8.95,Italy,IT,ITA,Lombardy,,14884.0,1380334696.0
Italy,Pozzuoli,70,Moderate,1,Good,70,Moderate,0,Good,53,Moderate,Pozzuoli,Pozzuoli,40.8231,14.1222,Italy,IT,ITA,Campania,,76331.0,1380746744.0
Switzerland,Prilly,52,Moderate,1,Good,42,Good,0,Good,52,Moderate,Prilly,Prilly,46.5333,6.6,Switzerland,CH,CHE,Vaud,,12399.0,1756590980.0
India,Pudukkottai,102,Unhealthy for Sensitive Groups,2,Good,28,Good,5,Good,102,Unhealthy for Sensitive Groups,Pudukkottai,Pudukkottai,10.3833,78.8001,India,IN,IND,Tamil Nādu,,225500.0,1356619182.0
India,Pudukkottai,102,Unhealthy for Sensitive Groups,2,Good,28,Good,5,Good,102,Unhealthy for Sensitive Groups,Pudukkottai,Pudukkottai,10.6118,78.0505,India,IN,IND,Tamil Nādu,,9210.0,1356220004.0
Italy,Pulsano,58,Moderate,1,Good,58,Moderate,0,Good,50,Good,Pulsano,Pulsano,40.3842,17.3547,Italy,IT,ITA,Puglia,,11141.0,1380854863.0
Belgium,Putte,51,Moderate,1,Good,37,Good,1,Good,51,Moderate,Putte,Putte,51.0566,4.6292,Belgium,BE,BEL,Flanders,,17584.0,1056061719.0
Germany,Raesfeld,47,Good,1,Good,39,Good,1,Good,47,Good,Raesfeld,Raesfeld,51.7667,6.8333,Germany,DE,DEU,North Rhine-Westphalia,,11859.0,1276150873.0
Ukraine,Rakhiv,54,Moderate,1,Good,39,Good,0,Good,54,Moderate,Rakhiv,Rakhiv,48.05,24.2,Ukraine,UA,UKR,Zakarpatska Oblast,minor,15536.0,1804590257.0
Nigeria,Otukpo,64,Moderate,2,Good,36,Good,0,Good,64,Moderate,Otukpo,Otukpo,7.1904,8.13,Nigeria,NG,NGA,Benue,minor,68220.0,1566465153.0
Philippines,Parang,50,Good,1,Good,18,Good,2,Good,50,Good,Parang,Parang,7.3744,124.2686,Philippines,PH,PHL,Maguindanao,,102914.0,1608326061.0
Philippines,Parang,50,Good,1,Good,18,Good,2,Good,50,Good,Parang,Parang,5.92,120.92,Philippines,PH,PHL,Sulu,,71495.0,1608491577.0
Germany,Peine,45,Good,1,Good,45,Good,0,Good,32,Good,Peine,Peine,52.3203,10.2336,Germany,DE,DEU,Lower Saxony,minor,51521.0,1276331439.0
Switzerland,Aesch,59,Moderate,2,Good,21,Good,4,Good,59,Moderate,Aesch,Aesch,47.4694,7.5942,Switzerland,CH,CHE,Basel-Landschaft,,10352.0,1756884116.0
Nigeria,Akure,76,Moderate,2,Good,24,Good,1,Good,76,Moderate,Akure,Akure,7.25,5.195,Nigeria,NG,NGA,Ondo,admin,847903.0,1566568277.0
Germany,Grimma,54,Moderate,1,Good,47,Good,0,Good,54,Moderate,Grimma,Grimma,51.2386,12.7253,Germany,DE,DEU,Saxony,,28269.0,1276049939.0
Egypt,Ismailia,139,Unhealthy for Sensitive Groups,1,Good,139,Unhealthy for Sensitive Groups,1,Good,67,Moderate,Ismailia,Ismailia,30.5833,32.2667,Egypt,EG,EGY,Al Ismā‘īlīyah,admin,429465.0,1818532766.0
Brazil,Itatinga,67,Moderate,1,Good,21,Good,1,Good,67,Moderate,Itatinga,Itatinga,-23.1017,-48.6158,Brazil,BR,BRA,São Paulo,minor,19738.0,1076066003.0
India,Kadiri,69,Moderate,1,Good,26,Good,4,Good,69,Moderate,Kadiri,Kadiri,14.12,78.17,India,IN,IND,Andhra Pradesh,,89429.0,1356308559.0
Netherlands,Kapelle,37,Good,1,Good,37,Good,1,Good,28,Good,Kapelle,Kapelle,51.5,3.95,Netherlands,NL,NLD,Zeeland,minor,12882.0,1528835251.0
India,Karjat,166,Unhealthy,5,Good,18,Good,10,Good,166,Unhealthy,Karjat,Karjat,18.55,75.0,India,IN,IND,Mahārāshtra,,200000.0,1356041311.0
Uganda,Kasese,70,Moderate,1,Good,18,Good,0,Good,70,Moderate,Kasese,Kasese,0.1867,30.0881,Uganda,UG,UGA,Kasese,admin,115400.0,1800924936.0
Germany,Kaufungen,54,Moderate,1,Good,46,Good,0,Good,54,Moderate,Kaufungen,Kaufungen,51.2811,9.6186,Germany,DE,DEU,Hesse,,12752.0,1276899210.0
Japan,Kariya,56,Moderate,2,Good,50,Good,3,Good,56,Moderate,Kariya,Kariya,34.9893,137.0021,Japan,JP,JPN,Aichi,,153178.0,1392620119.0
Japan,Kariya,56,Moderate,2,Good,50,Good,3,Good,56,Moderate,Kariya,Kariya,34.7517,134.3931,Japan,JP,JPN,Hyōgo,,45747.0,1392896537.0
Japan,Kashiwara,52,Moderate,1,Good,43,Good,3,Good,52,Moderate,Kashiwara,Kashiwara,34.5094,135.8092,Japan,JP,JPN,Nara,,121604.0,1392686221.0
Japan,Kashiwara,52,Moderate,1,Good,43,Good,3,Good,52,Moderate,Kashiwara,Kashiwara,34.5833,135.6333,Japan,JP,JPN,Ōsaka,,67757.0,1392003287.0
Ghana,Keta,55,Moderate,1,Good,24,Good,1,Good,55,Moderate,Keta,Keta,5.9167,0.9833,Ghana,GH,GHA,Volta,,22739.0,1288925538.0
Italy,Paese,72,Moderate,1,Good,41,Good,2,Good,72,Moderate,Paese,Paese,45.6667,12.15,Italy,IT,ITA,Veneto,,22004.0,1380092506.0
Cuba,Palma Soriano,82,Moderate,2,Good,9,Good,11,Good,82,Moderate,Palma Soriano,Palma Soriano,20.2139,-75.9919,Cuba,CU,CUB,Santiago de Cuba,minor,119740.0,1192323011.0
Switzerland,Schlieren,58,Moderate,1,Good,52,Moderate,0,Good,58,Moderate,Schlieren,Schlieren,47.3989,8.4497,Switzerland,CH,CHE,Zürich,,18731.0,1756013633.0
Italy,Segrate,87,Moderate,1,Good,66,Moderate,0,Good,87,Moderate,Segrate,Segrate,45.49,9.2953,Italy,IT,ITA,Lombardy,,36911.0,1380736133.0
Japan,Sendai,51,Moderate,1,Good,51,Moderate,0,Good,38,Good,Sendai,Sendai,38.2682,140.8694,Japan,JP,JPN,Miyagi,admin,1061177.0,1392457903.0
India,Naregal,45,Good,1,Good,26,Good,2,Good,45,Good,Naregal,Naregal,15.5732,75.808,India,IN,IND,Karnātaka,,22024.0,1356850764.0
Italy,Noto,67,Moderate,1,Good,47,Good,1,Good,67,Moderate,Noto,Noto,36.8833,15.0833,Italy,IT,ITA,Sicilia,,24264.0,1380605437.0
Brazil,Novo Oriente,20,Good,0,Good,20,Good,0,Good,18,Good,Novo Oriente,Novo Oriente,-5.5339,-40.7739,Brazil,BR,BRA,Ceará,minor,27545.0,1076000676.0
Germany,Wernigerode,44,Good,1,Good,44,Good,0,Good,43,Good,Wernigerode,Wernigerode,51.835,10.7853,Germany,DE,DEU,Saxony-Anhalt,,31943.0,1276322228.0
Germany,Westerkappeln,42,Good,1,Good,42,Good,0,Good,36,Good,Westerkappeln,Westerkappeln,52.3806,7.6,Germany,DE,DEU,North Rhine-Westphalia,,11464.0,1276848242.0
Thailand,Wiang Sa,82,Moderate,2,Good,4,Good,3,Good,82,Moderate,Wiang Sa,Wiang Sa,8.6358,99.3666,Thailand,TH,THA,Surat Thani,minor,9587.0,1764748345.0
Germany,Wurzen,52,Moderate,1,Good,47,Good,0,Good,52,Moderate,Wurzen,Wurzen,51.3667,12.7167,Germany,DE,DEU,Saxony,,16715.0,1276002805.0
Germany,Viernheim,64,Moderate,1,Good,60,Moderate,0,Good,64,Moderate,Viernheim,Viernheim,49.5417,8.5786,Germany,DE,DEU,Hesse,,34348.0,1276924320.0
France,Sarreguemines,44,Good,1,Good,32,Good,3,Good,44,Good,Sarreguemines,Sarreguemines,49.11,7.07,France,FR,FRA,Grand Est,minor,20324.0,1250256927.0
Germany,Schiffdorf,34,Good,0,Good,34,Good,0,Good,14,Good,Schiffdorf,Schiffdorf,53.5358,8.6589,Germany,DE,DEU,Lower Saxony,,15007.0,1276001395.0
Colombia,Santuario,88,Moderate,3,Good,4,Good,7,Good,88,Moderate,Santuario,Santuario,6.1375,-75.2639,Colombia,CO,COL,Antioquia,minor,35422.0,1170679272.0
Colombia,Santuario,88,Moderate,3,Good,4,Good,7,Good,88,Moderate,Santuario,Santuario,5.0725,-75.9623,Colombia,CO,COL,Risaralda,minor,12826.0,1170439701.0
Brazil,Ourinhos,54,Moderate,1,Good,9,Good,1,Good,54,Moderate,Ourinhos,Ourinhos,-22.9789,-49.8708,Brazil,BR,BRA,São Paulo,minor,103970.0,1076551408.0
Slovenia,Maribor,64,Moderate,1,Good,57,Moderate,0,Good,64,Moderate,Maribor,Maribor,46.55,15.6333,Slovenia,SI,SVN,Maribor,admin,96211.0,1705454394.0
Australia,Melton,57,Moderate,1,Good,2,Good,18,Good,57,Moderate,Melton,Melton,-37.6833,144.5833,Australia,AU,AUS,Victoria,,76346.0,1036007778.0
Cameroon,Mfou,42,Good,1,Good,20,Good,0,Good,42,Good,Mfou,Mfou,3.96,11.93,Cameroon,CM,CMR,Centre,,10533.0,1120739101.0
Spain,Mijas,42,Good,1,Good,42,Good,0,Good,27,Good,Mijas,Mijas,36.6,-4.6333,Spain,ES,ESP,Andalusia,,93302.0,1724011980.0
Japan,Mitake,94,Moderate,2,Good,9,Good,14,Good,94,Moderate,Mitake,Mitake,35.4344,137.1307,Japan,JP,JPN,Gifu,,17536.0,1392599630.0
South Africa,Mmabatho,72,Moderate,2,Good,34,Good,1,Good,72,Moderate,Mmabatho,Mmabatho,-25.85,25.6333,South Africa,ZA,ZAF,North West,,38297.0,1710524815.0
Germany,Nagold,63,Moderate,1,Good,54,Moderate,0,Good,63,Moderate,Nagold,Nagold,48.5519,8.7256,Germany,DE,DEU,Baden-Württemberg,,23321.0,1276622142.0
Kenya,Nairobi,107,Unhealthy for Sensitive Groups,2,Good,15,Good,2,Good,107,Unhealthy for Sensitive Groups,Nairobi,Nairobi,-1.2864,36.8172,Kenya,KE,KEN,Nairobi City,primary,5545000.0,1404000661.0
Brazil,Navegantes,46,Good,1,Good,20,Good,1,Good,46,Good,Navegantes,Navegantes,-26.8989,-48.6539,Brazil,BR,BRA,Santa Catarina,minor,86401.0,1076398974.0
Belgium,Nazareth,46,Good,1,Good,37,Good,1,Good,46,Good,Nazareth,Nazareth,50.9667,3.6,Belgium,BE,BEL,Flanders,,11574.0,1056053458.0
Japan,Ofunato,48,Good,1,Good,24,Good,3,Good,48,Good,Ofunato,Ofunato,39.0819,141.7089,Japan,JP,JPN,Iwate,,34558.0,1392003522.0
Spain,Reus,47,Good,1,Good,40,Good,0,Good,47,Good,Reus,Reus,41.156,1.108,Spain,ES,ESP,Catalonia,,109930.0,1724192207.0
China,Pingdingshan,157,Unhealthy,5,Good,54,Moderate,21,Good,157,Unhealthy,Pingdingshan,Pingdingshan,33.7666,113.1926,China,CN,CHN,Henan,,4904701.0,1156735124.0
Brazil,Pitangui,41,Good,1,Good,25,Good,0,Good,41,Good,Pitangui,Pitangui,-19.6828,-44.89,Brazil,BR,BRA,Minas Gerais,minor,26685.0,1076766029.0
China,Qingan,114,Unhealthy for Sensitive Groups,3,Good,53,Moderate,2,Good,114,Unhealthy for Sensitive Groups,Qingan,Qingan,46.8719,127.5118,China,CN,CHN,Heilongjiang,minor,53206.0,1156233891.0
Spain,Onda,39,Good,1,Good,39,Good,0,Good,21,Good,Onda,Onda,39.9625,-0.2639,Spain,ES,ESP,Valencia,,25817.0,1724421220.0
Canada,Orillia,35,Good,1,Good,23,Good,0,Good,35,Good,Orillia,Orillia,44.6,-79.4167,Canada,CA,CAN,Ontario,,33411.0,1124049830.0
Indonesia,Pasarkemis,249,Very Unhealthy,11,Good,10,Good,49,Good,249,Very Unhealthy,Pasarkemis,Pasarkemis,-6.1703,106.53,Indonesia,ID,IDN,Jawa Barat,,255345.0,1360028667.0
Philippines,Pasil,42,Good,1,Good,16,Good,4,Good,42,Good,Pasil,Pasil,17.3894,121.1597,Philippines,PH,PHL,Kalinga,,10577.0,1608891863.0
Albania,Peshkopi,115,Unhealthy for Sensitive Groups,1,Good,39,Good,0,Good,115,Unhealthy for Sensitive Groups,Peshkopi,Peshkopi,41.6833,20.4281,Albania,AL,ALB,Dibër,admin,13251.0,1008412550.0
Chile,Puerto Montt,25,Good,1,Good,20,Good,2,Good,25,Good,Puerto Montt,Puerto Montt,-41.4667,-72.9333,Chile,CL,CHL,Los Lagos,admin,169736.0,1152443957.0
Pakistan,Rawalpindi,129,Unhealthy for Sensitive Groups,2,Good,129,Unhealthy for Sensitive Groups,1,Good,92,Moderate,Rawalpindi,Rawalpindi,33.6,73.0333,Pakistan,PK,PAK,Punjab,minor,2098231.0,1586344001.0
Spain,Rute,28,Good,1,Good,21,Good,3,Good,28,Good,Rute,Rute,37.3167,-4.3667,Spain,ES,ESP,Andalusia,,9765.0,1724167634.0
Germany,Salzhemmendorf,39,Good,0,Good,33,Good,1,Good,39,Good,Salzhemmendorf,Salzhemmendorf,52.0667,9.5833,Germany,DE,DEU,Lower Saxony,,9279.0,1276619297.0
Italy,Sciacca,48,Good,1,Good,48,Good,1,Good,24,Good,Sciacca,Sciacca,37.5092,13.0889,Italy,IT,ITA,Sicilia,,38967.0,1380760474.0
Japan,Namioka,38,Good,1,Good,38,Good,0,Good,18,Good,Namioka,Namioka,40.7,140.5833,Japan,JP,JPN,Aomori,,20543.0,1392091224.0
Nicaragua,Nandaime,53,Moderate,1,Good,16,Good,2,Good,53,Moderate,Nandaime,Nandaime,11.75,-86.05,Nicaragua,NI,NIC,Granada,minor,34288.0,1558998589.0
Germany,Nauen,31,Good,0,Good,29,Good,1,Good,31,Good,Nauen,Nauen,52.6,12.8831,Germany,DE,DEU,Brandenburg,,19563.0,1276864648.0
South Africa,Nelspruit,237,Very Unhealthy,13,Good,3,Good,7,Good,237,Very Unhealthy,Nelspruit,Nelspruit,-25.4745,30.9703,South Africa,ZA,ZAF,Mpumalanga,admin,,1710114438.0
Ukraine,Nosivka,52,Moderate,1,Good,32,Good,0,Good,52,Moderate,Nosivka,Nosivka,50.93,31.5806,Ukraine,UA,UKR,Chernihivska Oblast,,12908.0,1804559608.0
Germany,Lich,30,Good,0,Good,29,Good,1,Good,30,Good,Lich,Lich,50.5217,8.8208,Germany,DE,DEU,Hesse,,14310.0,1276029431.0
Ukraine,Lokhvytsya,39,Good,1,Good,33,Good,0,Good,39,Good,Lokhvytsya,Lokhvytsya,50.3598,33.2723,Ukraine,UA,UKR,Poltavska Oblast,minor,11014.0,1804270399.0
Bulgaria,Lom,71,Moderate,2,Good,20,Good,5,Good,71,Moderate,Lom,Lom,43.8256,23.2375,Bulgaria,BG,BGR,Montana,minor,21425.0,1100440040.0
China,Longyan,69,Moderate,2,Good,45,Good,3,Good,69,Moderate,Longyan,Longyan,25.076,117.017,China,CN,CHN,Fujian,minor,2640000.0,1156012979.0
Cameroon,Loum,124,Unhealthy for Sensitive Groups,5,Good,13,Good,1,Good,124,Unhealthy for Sensitive Groups,Loum,Loum,4.718,9.73,Cameroon,CM,CMR,Littoral,,47305.0,1120110128.0
India,Madanpur,217,Very Unhealthy,4,Good,99,Moderate,4,Good,217,Very Unhealthy,Madanpur,Madanpur,26.2103,87.5141,India,IN,IND,Bihār,,16851.0,1356082917.0
India,Madanpur,217,Very Unhealthy,4,Good,99,Moderate,4,Good,217,Very Unhealthy,Madanpur,Madanpur,23.02,88.48,India,IN,IND,West Bengal,,13675.0,1356082919.0
India,Madanpur,217,Very Unhealthy,4,Good,99,Moderate,4,Good,217,Very Unhealthy,Madanpur,Madanpur,24.6554,84.5844,India,IN,IND,Bihār,,9674.0,1356209241.0
India,Madhyamgram,205,Very Unhealthy,4,Good,96,Moderate,4,Good,205,Very Unhealthy,Madhyamgram,Madhyamgram,22.7,88.45,India,IN,IND,West Bengal,,196127.0,1356501701.0
Colombia,Madrid,96,Moderate,3,Good,7,Good,11,Good,96,Moderate,Madrid,Madrid,4.7344,-74.2683,Colombia,CO,COL,Cundinamarca,minor,112254.0,1170693388.0
Madagascar,Mananjary,24,Good,0,Good,24,Good,0,Good,11,Good,Mananjary,Mananjary,-21.2167,48.3333,Madagascar,MG,MDG,Fianarantsoa,,25222.0,1450681595.0
India,Mandsaur,166,Unhealthy,1,Good,39,Good,0,Good,166,Unhealthy,Mandsaur,Mandsaur,24.072,75.069,India,IN,IND,Madhya Pradesh,,141667.0,1356467529.0
Brazil,Marau,20,Good,0,Good,20,Good,0,Good,13,Good,Marau,Marau,-28.4489,-52.2,Brazil,BR,BRA,Rio Grande do Sul,minor,28361.0,1076572640.0
Hungary,Szolnok,65,Moderate,1,Good,34,Good,1,Good,65,Moderate,Szolnok,Szolnok,47.1747,20.1764,Hungary,HU,HUN,Jász-Nagykun-Szolnok,admin,66426.0,1348287339.0
India,Tarakeswar,199,Unhealthy,3,Good,96,Moderate,3,Good,199,Unhealthy,Tarakeswar,Tarakeswar,22.89,88.02,India,IN,IND,West Bengal,,30947.0,1356820799.0
Australia,Taree,32,Good,0,Good,22,Good,0,Good,32,Good,Taree,Taree,-31.9,152.45,Australia,AU,AUS,New South Wales,,16197.0,1036855717.0
South Africa,Thabazimbi,84,Moderate,5,Good,10,Good,4,Good,84,Moderate,Thabazimbi,Thabazimbi,-24.6,27.4,South Africa,ZA,ZAF,Limpopo,,28847.0,1710123508.0
Algeria,Timizart,91,Moderate,3,Good,28,Good,18,Good,91,Moderate,Timizart,Timizart,36.8,4.2667,Algeria,DZ,DZA,Tizi Ouzou,,28996.0,1012767619.0
South Sudan,Maridi,48,Good,1,Good,6,Good,0,Good,48,Good,Maridi,Maridi,4.9151,29.4769,South Sudan,SS,SSD,Western Equatoria,,148000.0,1728685965.0
Italy,Massa,43,Good,1,Good,43,Good,1,Good,16,Good,Massa,Massa,44.0333,10.1333,Italy,IT,ITA,Tuscany,minor,66160.0,1380078151.0
Germany,Memmingen,51,Moderate,1,Good,26,Good,3,Good,51,Moderate,Memmingen,Memmingen,47.9878,10.1811,Germany,DE,DEU,Bavaria,minor,46178.0,1276229376.0
Colombia,Mocoa,19,Good,1,Good,6,Good,1,Good,19,Good,Mocoa,Mocoa,1.15,-76.6475,Colombia,CO,COL,Putumayo,admin,56398.0,1170970726.0
